time,Altitude,Bandwidth(MBits/sec),BatteryVolts,GPSFix,Interval(sec),Latency(sec),Latitude,Longitude,NumberOfSatellites,Pitch,Roll,VelocityX,VelocityY,VelocityZ,Yaw,num
2026-01-20 17:46:56.487085,25.0024569724,0.2868749120,12.5870000000,6.0000000000,0.2284480000,1.3193770000,35.7283733735,-78.7002065458,10.0000000000,0.0651610769,0.2740502853,-0.9984997915,3.9016153724,-0.0028255862,-0.0169767397,145.7174413756
2026-01-20 17:46:56.637581,25.0038096589,0.4354348970,12.5870000000,6.0000000000,0.1505070000,1.3188520000,35.7283721110,-78.7002005640,10.0000000000,0.0624034189,0.2645357656,-1.0631281467,4.1826735684,-0.0013226012,-0.0178034310,145.8677398762
2026-01-20 17:46:57.709581,25.0031264474,0.0611337010,12.5870000000,6.0000000000,1.0720110000,1.3676120000,35.7283614449,-78.7001477118,10.0000000000,0.0479448869,0.2246424316,-1.1855743421,4.7578717103,0.0000000000,-0.0209398176,146.9367763152
2026-01-20 17:47:14.449876,24.9950000000,0.0039148720,12.5870000000,6.0000000000,16.7402680000,0.7261950000,35.7281852241,-78.6992430144,10.0000000000,0.0424541014,0.2041168581,-1.1700000000,4.8834151656,0.0000000000,-0.0222190076,162.6707582810
2026-01-20 17:47:14.557029,24.9950000000,0.6120626860,12.5870000000,6.0000000000,0.1070740000,0.1098240000,35.7281841159,-78.6992373133,10.0000000000,0.0425902316,0.2043883157,-1.1700000000,4.8855464322,0.0000000000,-0.0222196799,162.7773216076
2026-01-20 17:47:14.678494,24.9950000000,3.2381313150,12.5870000000,6.0000000000,0.1214330000,0.2010010000,35.7281828596,-78.6992308507,10.0000000000,0.0427445437,0.2046960300,-1.1700000000,4.8879623567,0.0000000000,-0.0222204419,162.8981178353
2026-01-20 17:47:14.894778,24.9950000000,0.6056623740,12.5870000000,6.0000000000,0.2164110000,0.3263800000,35.7281806072,-78.6992192431,10.0000000000,0.0426928101,0.2042894864,-1.1700000000,4.8900000000,0.0000000000,-0.0222906207,163.1135953168
2026-01-20 17:47:15.072739,24.9950000000,1.4730004610,12.5870000000,6.0000000000,0.1779660000,0.4886130000,35.7281787426,-78.6992096182,10.0000000000,0.0424084745,0.2032482212,-1.1700000000,4.8900000000,0.0000000000,-0.0223993250,163.2911767696
2026-01-20 17:47:15.189225,24.9950000000,2.8155798630,12.5870000000,6.0000000000,0.1163810000,0.6308750000,35.7281775222,-78.6992033181,10.0000000000,0.0422223602,0.2025666520,-1.1700000000,4.8900000000,0.0000000000,-0.0224704784,163.4074142479
2026-01-20 17:47:15.339120,24.9950000000,0.9853704010,12.5870000000,6.0000000000,0.1330180000,0.9233480000,35.7281759516,-78.6991952112,10.0000000000,0.0419828665,0.2016896022,-1.1700000000,4.8900000000,0.0000000000,-0.0225620392,163.5569897599
2026-01-20 17:47:15.370013,24.9950000000,1.0877464760,12.5870000000,6.0000000000,0.1807480000,0.7448450000,35.7281756279,-78.6991935403,10.0000000000,0.0419335078,0.2015088457,-1.1700000000,4.8900000000,0.0000000000,-0.0225809095,163.5878166800
2026-01-20 17:47:15.486569,24.9950000000,1.6847300770,12.5870000000,6.0000000000,0.1167000000,0.8890740000,35.7281744067,-78.6991872365,10.0000000000,0.0417472814,0.2008268662,-1.1700000000,4.8900000000,0.0000000000,-0.0226521057,163.7041241527
2026-01-20 17:47:15.538230,24.9950000000,0.6582364930,12.5870000000,6.0000000000,0.1991260000,1.0597260000,35.7281738654,-78.6991844424,10.0000000000,0.0416647404,0.2005245928,-1.1700000000,4.8900000000,0.0000000000,-0.0226836620,163.7556750399
2026-01-20 17:47:15.610378,24.9950000000,1.0592789550,12.5870000000,6.0000000000,0.1237370000,1.0005000000,35.7281731095,-78.6991805403,10.0000000000,0.0415494666,0.2001024487,-1.1700000000,4.8900000000,0.0000000000,-0.0227277323,163.8276691502
2026-01-20 17:47:15.874425,24.9950000000,0.4967407450,12.5870000000,6.0000000000,0.2638640000,1.1371390000,35.7281703519,-78.6991663043,10.0000000000,0.0413601151,0.1994451818,-1.1700000000,4.8881766614,0.0000000000,-0.0228120226,164.0911669294
2026-01-20 17:47:16.020832,24.9950000000,0.4485571920,12.5870000000,6.0000000000,0.1461040000,1.3561540000,35.7281688322,-78.6991584579,10.0000000000,0.0414988756,0.2000112866,-1.1700000000,4.8852543263,0.0000000000,-0.0227780446,164.2372836840
2026-01-20 17:47:16.144746,24.9950000000,2.1060479470,12.5870000000,6.0000000000,0.1244720000,1.4774380000,35.7281675461,-78.6991518169,10.0000000000,0.0416163179,0.2004904190,-1.1700000000,4.8827809582,0.0000000000,-0.0227492867,164.3609520882
